title , platform , release_date , developer , genres , reviewer , metascore , review
Polybius,PlayStation 4,May-9-2017,Llamasoft,Action | Shooter | Rail,VRFocus,100,Polybius is an excellent shooter that takes inspiration from the 80s arcade scene in the best of ways. It is a finely crafted experience that only benefits from being on the PlayStation VR. It can be an intense experience however and one best left to relatively short gameplay sessions lest the visual overload become too much. Owners of PlayStation VR should definitely look to add this to their library as it is one of the best VR titles on the PlayStation at present. Jeff Minter and Llamasoft have got another winner.
Crysis Warhead,PC,Sep-16-2008,Crytek,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,3DJuegos,96,CryTek demonstrates again its hegemony in first person shooters and it does it with a new gem. A brief campaign but charged with a shining pace is its main attractive and in this occasion the multiplayer section has become one of its main highlights too. A new demonstration of the unquestionable health of the action in the 21st century. We don´t usually like to talk about the price in the final conclusions but the possibility to buy a game like Crysis Warhead for just 30 € is a fact to consider.
BioShock: The Collection,Switch,May-29-2020,2K Games | Virtuos,Miscellaneous | Compilation,DarkStation,100,All in all is the Bioshock Collection worth picking up on Nintendo Switch? I would absolutely recommend it. As I mentioned whether you have played them before or not the hybrid console is a fantastic way to experience each of these titles and the excellent result of the port alone should be enough to entice players new and old. The games have amazing stories truly unique settings and memorable characters and locations that everyone should jump into.
Devil May Cry 4,PlayStation 3,Feb-5-2008,Capcom,Action | Action Adventure | Fantasy | Beat-'Em-Up | General | Fantasy | Linear,Gaming Age,100,It also marks a great jumping on point for newcomers with a more balanced difficulty level and a decent checkpoint/continue system but offers plenty of harder modes for the die-hard fans. Easily one of the best action games in recent years.
Need for Speed: Most Wanted - A Criterion Game,Xbox 360,Oct-30-2012,Criterion Games,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,Guardian,100,Criterion has done it again setting a new standard for arcade-style racing games which won't be surpassed until the next generation of consoles has been on sale for a while. It actually leaves one feeling a bit sorry for Forza Horizon which is a very good game and infinitely superior to its predecessors. But Need For Speed: Most Wanted is by whatever criteria you may see fit to apply a great game.
Uncharted: The Lost Legacy,PlayStation 4,Aug-22-2017,Naughty Dog,Action | Action Adventure | General,GameSpew,100,Another fantastic game from Naughty Dog a developer whose pedigree only seems to grow stronger with each title.
Tom Clancy's Rainbow Six 3: Black Arrow,Xbox,Aug-4-2004,Ubisoft Montreal,Action | Shooter | First-Person | Tactical | Modern,AceGamez,100,The new multiplayer modes are extremely good fun and highly addictive the maps are much bigger and Xbox Live 3.0 is in full force with clan matches voice and text messaging and even team lobbies with level maps to plan attacks.
Two Point Hospital,Xbox One,Feb-25-2020,Two Point Studios,Simulation | Strategy | Management | Virtual | Career | Business / Tycoon,Windows Central,100,A rewarding and addictive sim that must not be missed.
Wargroove,PlayStation 4,Jul-23-2019,Chucklefish,Strategy | Turn-Based | Tactics,PlayStation Universe,90,Beautiful bright and bold. Wargroove is a fun tactical war title with a lot of content. It's deep rewarding and never overwhelming. Its art style is something to die for and the presentation is beautiful. It does a great job of explaining everything gradually to the player and drip new content and features. Wargroove is a must-buy for fans of the strategy genre.
Assassin's Creed IV: Black Flag,PC,Nov-19-2013,Ubisoft,Action Adventure | Historic | Historic | Open-World,Hooked Gamers,90,There are refinements still to be made but Black Flag is a stunning return to form worthy of any gamer’s time.
SoulCalibur VI,PlayStation 4,Oct-19-2018,Bandai Namco Games | Project Soul,Action | Fighting | 3D,LEVEL (Czech Republic),100,A packed fighter with gaming mechanics you’ll enjoy after the initial ten punches. Full of cinematic effects cliches big biceps huge boobs and giant swords. [Issue#290]
Bloodstained: Ritual of the Night,Xbox One,Jun-18-2019,ArtPlay,Action | Platformer | 2D | Role-Playing | Action RPG,XBLA Fans,100,If someone asked me right now what my favorite game of the year was it would be Bloodstained hands down. Even after completing it I still felt an addiction to find every single item and upgrade all abilities. I can play for hours and not get bored. It has everything you could imagine a platformer to have. I played on normal and have a feeling I’ll start a new game plus on a harder difficulty. Bloodstained: Ritual of the Night is easily going to be a favorite for many people. I am beyond impressed with the production value as well as the combat and excellent story. I can’t express how much I recommend this to everyone. It’s an experience you won’t want to miss.
NBA 2K6,PlayStation 2,Sep-26-2005,Visual Concepts,Sports | Traditional | Basketball | Sim,GameSpy,100,This year's game clears up almost any blemishes that may have carried over through the years and perfects the package in a way that blew my socks off.
Hyper Light Drifter,PC,Mar-31-2016,Heart Machine,Role-Playing | Action RPG,The Escapist,100,Hyper Light Drifter is a breathtaking game that draws heavily from gaming's most prominent pioneers without relying too heavily on their influence. It is an eclectic masterpiece that feels more like an experience than a video game.
Worms 2: Armageddon,Xbox 360,Jul-1-2009,Team17,Strategy | Turn-Based | Wargame | Turn-Based | Fantasy | Artillery,Xbox World 360 Magazine UK,100,The best Worms ever. [Sept 2009 p.103]
Skate 2,PlayStation 3,Jan-21-2009,EA Black Box,Sports | Alternative | Individual | Skateboarding | Skateboarding | Skate / Skateboard,Gaming Age,100,Skate 2 is a must buy for fans of the first and a give it a try for fans of Tony Hawk. Love it or hate it it's the only game in town.
Hitman - Episode 2: Sapienza,PC,Apr-26-2016,Io Interactive,Action Adventure | General,Telegraph,100,For now Sapienza is a fabulously strong episode and one of the series’ greatest hits.
ZEN Pinball 2: Aliens Vs. Pinball,PlayStation 4,Apr-26-2016,Zen Studios,Action | Pinball,Digitally Downloaded,90,These tables are so beautifully designed with all kinds of challenging scoring opportunities.
Child of Light,Wii U,Apr-29-2014,Ubisoft Montreal,Action | Role-Playing | General | General | General,Switch Brasil,90,Child of Light is a fantastic game despite its flaws and can be enjoyed by any kind of player without regrets.
Bit.Trip Complete,Wii,Sep-13-2011,Gaijin Games,Miscellaneous | Compilation | Compilation,Gamer Limit,100,The Bit.Trip games are near flawless and there isn't a whole lot more you could want from Bit.Trip COMPLETE as a package. It offers some of the best games of the generation an incredible amount of added content at a value price. And what with the complete drought of quality software Wii owners looking for a good game really have no excuse. Buy this immediately.
Classic NES Series: Super Mario Bros.,Game Boy Advance,Jun-2-2004,Nintendo,Action | Platformer | 2D,Thunderbolt,100,Super Mario Bros. was is and always will be a gaming masterpiece. Its oft imitated yet rarely equaled combination of gameplay responsiveness superb level design and visual flourish combined with that special loving touch that only Miyamoto seems able to wield makes it one of those rare games that seems to transcend time.
NBA Live 2004,GameCube,Oct-15-2003,EA Sports,Sports | Traditional | Basketball | Sim,Play Magazine,100,EA has done it again implementing expanded Freestyle control improved defensive AI superior graphics and a brand-new announce team...Looking for the best basketball game? NBA Live 2004 is nothing but net. [Nov 2003 p.105]
Age of Mythology: The Titans,PC,Sep-30-2003,Ensemble Studios,Strategy | Real-Time | Fantasy | General | Fantasy,Play Magazine,100,The true stars of the game are the titans themselves. Each of the four civilizations has their own unique titan. Just watching these lumbering giants in battle is plain awesome. [Nov 2003 p.96]
SimCity 4,PC,Jan-12-2003,Maxis,Strategy | City Building | Management | Modern | Modern | Government,Adrenaline Vault,100,By providing an impressive level of detail in a game where detail is essential and by including intuitive enhancements to the player experience this is one title that should easily land on the “must have” list for any gamer.
Sega Soccer Slam,GameCube,Mar-18-2002,Black Box,Sports | Traditional | Soccer | Arcade,Play Magazine,100,This may just be the best high energy sports game on the planet...Soccer Slam breaths new life into the system and gives us a taste of what real GameCube games can look like. [Apr 2002 p.50]
Splashdown,PlayStation 2,Nov-5-2001,Rainbow Studios,Driving | Racing | Snow / Water,GameZone,95,The best racing game of the year..."Gran Turismo 2" and "3" are just as good but they are definitely not better than Splashdown.
Spider-Man: Mysterio's Menace,Game Boy Advance,Sep-19-2001,Vicarious Visions,Action | General,Hot Games,90,A fantastic and playable miniature Spider-man that’s fun and visually appealing. What more could you ask for in a game?
Super Mario Advance,Game Boy Advance,Jun-10-2001,Nintendo,Action | Platformer | 2D,Media and Games Online Network,95,Not only will expose a whole new generation to one of the classics it will challenge those who remember it the first time around.
Microsoft Train Simulator,PC,May-31-2001,Kuju Entertainment,Simulation | Train | Vehicle | Train,GamePower,100,I don't care how it was done but the results are simply breathtaking.
San Francisco Rush 2049,Dreamcast,Sep-6-2000,Midway,Driving | Racing | Futuristic,Game Revolution,91,With more shortcuts and goodies than you can shake a futuristic stick at this game's got what it takes to leave the competition in the dust.
WipeOut 64,Nintendo 64,Nov-3-1998,Psygnosis,Driving | Racing | Futuristic,GamePro,100,Wipeout 64 has everything a futuristic racer needs: A healthy variety of tracks slickly designed craft weapons numerous game modes hidden goodies and speed speed SPEED! This is a must-have for every N64 gamer's library!
Dead or Alive,PlayStation,Mar-31-1998,Team Ninja,Action | Fighting | 3D,Gaming Age,100,Slick looking smooth playing masterpiece... The undisputed king of 3D Playstation fighters on the market today. [Gaming Age Score = 96]
Magic: The Gathering Arena,PC,Sep-27-2018,Magic Digital Studio,Strategy | Turn-Based | Card Battle,LEVEL (Czech Republic),100,An excellent and faithful conversion of the iconic card game into a very welcoming computer free-to-play form. This is a hit. [Issue#300]
The Incredible Hulk: Ultimate Destruction,GameCube,Aug-23-2005,Radical Entertainment,Action Adventure | Sci-Fi,Stuff,100,It captures the spirit of the Hulkster to a tee. Bounding building to building across cities and leaving huge craters in your wake is more addictive than gambling...The game's ingenius side challenges are an absolute ball.
Split/Second,PlayStation 3,May-18-2010,Black Rock Studio,Driving | Racing | General | General | Arcade | Automobile,1UP,100,By expertly blurring the line between arcade racing and popcorn action flicks Black Rock has not only further established itself as one of the top racing studios in the game but also created arguably the most intense driving experience of this console generation.
Lone Survivor: The Director's Cut,PlayStation 3,Sep-24-2013,Curve Studios | superflat games,Action Adventure | Horror | Horror | Survival,PlayStation Universe,90,A riveting survival-horror adventure Lone Survivor: The Director's Cut is the best way to play the utterly terrifying indie gem.
The Lord of the Rings: The Return of the King,GameCube,Nov-5-2003,Hypnos Entertainment,Action | Beat-'Em-Up,Play Magazine,91,Few games are as excitingly presented as gorgeously constructed as intensely visceral as the extraordinary The Lord of the Rings: The Return of the King. [Dec 2003 p.52]
Lair of the Clockwork God,PC,Feb-21-2020,Size Five Games,Adventure | General,Malditos Nerds,100,A very skilled hybrid game between point-and-click adventure and platformer. The plot and the surprises it has in store make it a very special unique and absolutely satisfying game.
Snipperclips Plus: Cut It Out Together!,Switch,Nov-10-2017,SFB Games,Puzzle | General,GamingTrend,90,Snipperclips Plus completes a fantastic cooperative puzzle game. The additional games are a blast stamp mode is a fun distraction the new levels are fun with creative ideas and the ability to play as random shapes breathes more life into an already lively batch of brainteasers.
The Walking Dead: Episode 1 - A New Day,PlayStation 3,Apr-24-2012,Telltale Games,Action | Miscellaneous | Adventure | General | Compilation | Point-and-Click,Machinima,90,The scope of the storytelling in The Walking Dead video game is almost never attempted in downloadable games let alone executed this successfully. This is a top-flight narrative and an excellent example of episodic gaming done right.
Hatsune Miku: Project Diva Future Tone - Colorful Tone,PlayStation 4,Jan-10-2017,Sega,Action | Rhythm | Music,Digitally Downloaded,100,Hatsune Miku: Project DIVA Future Tone is the holy grail of an already illustrious franchise. For existing fans of the virtual idol this isn’t just some greatest hits album. Plenty of formerly arcade-exclusive tracks are available on console for the first time. Newcomers meanwhile are positively spoiled for choice and couldn't ask for a better time to start the franchise.
Hatsune Miku: Project Diva Future Tone - Future Sound,PlayStation 4,Jan-10-2017,Sega,Action | Rhythm | Music,Digitally Downloaded,100,Hatsune Miku: Project DIVA Future Tone is the holy grail of an already illustrious franchise. For existing fans of the virtual idol this isn’t just some greatest hits album. Plenty of formerly arcade-exclusive tracks are available on console for the first time. Newcomers meanwhile are positively spoiled for choice and couldn't ask for a better time to start the franchise.
Dark Void Zero,DS,Jan-18-2010,Other Ocean Interactive,Action | Platformer | Platformer | 2D | 2D,1UP,100,DV Zero surprised me with its well-laid-out retro-style platforming -- so much so that my daily commutes flew by as I kept my nose in the screen. I would love to see a follow-up but as this was basically a promotional tie-in there's little chance of that happening.
Etrian Odyssey IV: Legends of the Titan,3DS,Feb-26-2013,Atlus,Role-Playing | First-Person | First-Person | General | Western-Style,Gaming Age,100,But for everyone else Etrian Odyssey IV offers more of what you already love about the series just this time it’s a little prettier in action.
Final Fantasy IX,PC,Apr-14-2016,Square Enix,Role-Playing | Japanese-Style,COGconnected,92,Final Fantasy IX is a must play entry in the RPG genre and this new version is the best way to experience the magic of the best PS1 Final Fantasy game.
DJ Hero,Xbox 360,Oct-27-2009,FreeStyleGames,Action | Miscellaneous | Rhythm | Music | Music,Cynamite,100,As much fun as Guitar Hero - and perfect for any party. The music is great but we miss some more game modes.
Rise of Nations: Rise of Legends,PC,May-9-2006,Big Huge Games,Strategy | Real-Time | Fantasy | General | Fantasy,Game Informer,95,Everything about this title is simply executed on a level that we rarely see outside a few elite development studios. [July 2006 p.108]
Bulletstorm,Xbox 360,Feb-22-2011,Epic Games | People Can Fly,General | Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,GamesRadar+,100,Forget your preconceptions of Bulletstorm as a foul-mouthed big dumb action game. It's an intelligent nuanced design with fathoms of depth which marks a return to the importance of player creativity in shooters and simultaneously evolves the concept of interactivity in an FPS world. And with two cleverly complimentary secondary modes it will have serious legs for a good long while to come.
Tony Hawk's American Sk8land,DS,Nov-16-2005,Vicarious Visions,Sports | Alternative | Individual | Skateboarding | Skateboarding | Skate / Skateboard,Nintendophiles,100,One heck of a game that rises above its genre as something everyone can play.
TOCA Race Driver 3,PC,Feb-22-2006,Codemasters,Driving | Racing | Simulation | General | General | GT / Street | Automobile,Digital Entertainment News,91,Novice or expert TOCA is your game. The sheer range of features and novelties make this game an absolute pleasure to play. Get it now!
FRU,Xbox One,Jul-13-2016,Through Games,Miscellaneous | Puzzle | Action,ICXM,95,While Fru might not be as long as you would like it’s still a phenomenal experience which every Kinect owner should purchase.
FTL: Faster Than Light,PC,Sep-14-2012,Subset Games,Simulation | Sci-Fi | Space | Small Spaceship | Small Spaceship | Combat,NZGamer,95,It's amazing and you should definitely check it out.
Madden NFL 07,PlayStation 2,Aug-22-2006,EA Sports,Sports | Traditional | Football | Sim,Cheat Code Central,96,It's Madden like you've never played it before and that's something we haven't said in a long time.
Fallout: New Vegas,Xbox 360,Oct-19-2010,Obsidian Entertainment,Role-Playing | Action RPG | First-Person | First-Person | Western-Style,Guardian,100,The map though similar-sized to Fallout 3's seems more jam-packed than ever – New Vegas is less a sandbox game than whole beach to play around in.
Dragon Quest V: Hand of the Heavenly Bride,DS,Feb-16-2009,ArtePiazza,Role-Playing | Console-style RPG | Console-style RPG | Japanese-Style,1UP,100,DQV is a great RPG just in terms of its mechanics being built on the series' time-tested fundamentals while throwing in enough improvements to make it feel far fresher than its predecessor. Factor in the game's story though and it becomes truly exceptional: an intimate personal odyssey of a kind rarely seen in this medium.
FIFA Soccer 09,PSP,Oct-13-2008,EA Canada,Sports | Traditional | Team | Soccer | Sim | Sim,Pocket Gamer UK,100,The best handheld football game by a country mile. A must for anyone who loves football.
Xenoblade Chronicles X,Wii U,Dec-4-2015,Monolith Soft,Action RPG | Role-Playing | Action RPG,Examiner,100,If you loved Xenoblade Chronicles for Wii or Nintendo 3DS you will soon find yourself a new love in the form of Xenoblade Chronicles X on Wii U.
Ace Combat 5: The Unsung War,PlayStation 2,Oct-25-2004,Namco,Simulation | Flight | Modern Jet,Game Chronicles,97,Heavy on action and heavier on story Ace Combat 5: The Unsung War is without a doubt the finest flight combat game on the PS2.
X-Men Legends II: Rise of Apocalypse,Xbox,Sep-20-2005,Raven Software,Role-Playing | Action RPG,Into Liquid Sky,100,With tons of items to collect including unlockable characters and some excellent co-op play this game may be the best the X-Men have to offer this generation.
Guacamelee! 2,PC,Aug-21-2018,DrinkBox Studios,Action | Platformer | 2D,ZTGD,95,Fans of the first title will be thrilled that there’s more Guacamelee in the world and there’s new mechanics and challenges to play with. New players should go back and experience the first Guacamelee and enjoy that but there’s definitely enough backstory and tutorial in Guacamelee 2 to make any player comfortable with playing. With the only downside being that this may be one of the harder platforming experiences in recent years and therefore not for everyone Guacamelee 2 stands out as one of the finest and funniest titles of 2018. Don’t let this one skip by.
Resogun,PlayStation 4,Nov-15-2013,Housemarque | XDEV,Shooter | Scrolling | Action | Shooter | Scrolling | Shoot-'Em-Up | Horizontal,Gamestyle,100,A return to gaming's roots. The best launch title for PS4 bar none.
SOMA,PC,Sep-21-2015,Frictional Games,Horror | Horror | Action Adventure | Survival,Quarter to Three,100,As with any thoughtful storytelling Soma works on multiple levels.
DEFCON: Everybody Dies,PC,Sep-29-2006,Introversion,Strategy | Real-Time | Sci-Fi | Sci-Fi | General,games(TM),90,Introversion’s best yet – chillingly brilliant. [Nov 2006 p.126]
Atelier Ryza: Ever Darkness & the Secret Hideout,Switch,Oct-29-2019,Gust,General | Role-Playing | Japanese-Style,Digitally Downloaded,100,What is important is that I came away from this game very happy. It's a joy to play the overall experience is video game comfort food and I don't think I'll ever get bored with the way Gust approaches the alchemy systems with the same sense of experimental creativity as the alchemy in the game itself.
Tom Clancy's The Division 2,PC,Mar-15-2019,Massive Entertainment,First-Person | Action | Shooter | Third-Person | Tactical,LEVEL (Czech Republic),100,The Division 2 is exactly what the fans wanted from the first game. It's bigger has much more content and with laser accuracy focuses on hardcore players who spend hours in the end-game. [Issue#294]
Pinball FX 2: Marvel Pinball - Vengeance and Virtue,Xbox 360,Dec-13-2011,Zen Studios,Pinball | Action | Miscellaneous | Parlor | Pinball,ZTGD,95,Ghost Rider is by far my favorite table in the pack.
James Bond 007: Everything or Nothing,GameCube,Feb-17-2004,EA Redwood Shores,Action | Shooter | Third-Person | Modern,Maxim Online,100,You can also race through a shitstorm of artillery fire in a Porsche Cayenne Turbo (complete with “Q-cloak” invisibility feature) or missile-firing Triumph Daytona 600.
NASCAR: Dirt to Daytona,PlayStation 2,Nov-11-2002,Monster Games Inc.,Driving | Racing | Stock Car,GamePro,100,Compared to D2D "Thunder's" cars don't handle as smoothly and its Career mode is heavy on complexity and short on fun. [Dec 2002 p.194]
NASCAR Thunder 2003,PlayStation 2,Sep-29-2002,EA Sports,Driving | Racing | Stock Car,GameZone,91,The experience of NASCAR Thunder 2003 can be summed up in four words...replayability challenge realism and FUN!
Puyo Pop,Game Boy Advance,Feb-11-2002,Sonic Team,Miscellaneous | Puzzle | Matching,GamerWeb Nintendo,92,One of the true great puzzle games of recent years. Easy to pick up and play and challenging enough for a puzzle game veteran.
Rayman Advance,Game Boy Advance,Jun-10-2001,Digital Eclipse,Action | Platformer | 2D,Media and Games Online Network,95,An insanely good time!
Need for Speed: Shift,PlayStation 3,Sep-15-2009,Slightly Mad Studios,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,GameSpy,100,If you're a number-munching automotive aficionado with a penchant for judging games the way an accountant judges a financial portfolio know that this is a racing game dedicated to the act of racing rather than the actors more intent on refining the experience of driving rather than celebrating car culture with scads of vehicles.
Saints Row: The Third,Xbox 360,Nov-15-2011,Volition Inc.,Action Adventure | Modern | Modern | Open-World,GameShark,100,Volition has done an excellent job of giving you a place to play and toys to play with so grab a partner an SMG and start making your own stories.
Gran Turismo 5,PlayStation 3,Nov-24-2010,Polyphony Digital,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,PlayStation LifeStyle,100,Kaz Yamauchi's passion for the racing sphere shines through every aspect of the game. The incredibly-detailed cars the slick presentation the spot-on physics. Polyphony Digital brought its A-game. Nothing else on the market can come close to the realism and immersion you feel throughout. Gran Turismo 5 is virtual racing at its very best.
Thimbleweed Park,Xbox One,Mar-30-2017,Ron Gilbert and Gary Winnick,Adventure | Point-and-Click,XBLA Fans,100,Thimbleweed Park is so much more than a nostalgic throwback. It's a distillation of everything that makes point-and-click adventures great and a modern perfection of a classical type of game design. It's an absolute must if you are or ever were a fan of the genre. While it may be a bit too niche to bring in new fans I'd still say it's worth a recommendation to even the most puzzle-adverse among us.
Tron 2.0,PC,Aug-26-2003,Monolith Productions,Action | Action Adventure | Shooter | General | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,GameNow,100,A brilliantly executed first-person adventure. [Oct 2003 p.64]
Metro Redux,Xbox One,Aug-26-2014,4A Games,Action | Miscellaneous | Shooter | Compilation | First-Person | Sci-Fi,GamesRadar+,90,Metro Redux finally does the series justice on consoles providing excellent visual and gameplay overhauls to both Metro 2033 and Last Light.
The Warriors,PlayStation 2,Oct-17-2005,Rockstar Toronto,Action | Beat-'Em-Up,Gaming Age,100,It takes strong foundations from both the genre and the source material then layers things on top that make the entire game a solid intense experience throughout. It’s amazingly fun amazingly wrong in that Rockstar kinda way and amazingly right in every fundamental design choice. In short Rockstar has made a modern classic with The Warriors.
Skate 2,Xbox 360,Jan-21-2009,EA Black Box,Sports | Alternative | Individual | Skateboarding | Skateboarding | Skate / Skateboard,Gaming Age,100,Skate 2 is a must buy for fans of the first and a give it a try for fans of Tony Hawk. Love it or hate it it's the only game in town.
NieR: Automata,PC,Mar-17-2017,PlatinumGames,Role-Playing | Action RPG,ICXM,95,Overall Nier: Automata is a phenomenal game filled with great gameplay world building amazing storytelling and it even poses some interesting questions. There’s so much to love about this game and it has spawned dozens of think pieces from various websites on the topics posed in the game. I truly believe Nier: Automata is easily an early Game of the Year contender for 2017. If you own a PlayStation 4 or have a Windows machine capable of running it you have to give this game a try.
The Walking Dead: Episode 2 - Starved for Help,PlayStation 3,Jun-29-2012,Telltale Games,Miscellaneous | Adventure | General | Compilation | Point-and-Click,Play UK,90,For the raw skittish tension of the decisions you make? The Walking Dead is unmatched. [Issue#221 p.79]
X-Men Legends II: Rise of Apocalypse,PSP,Oct-18-2005,Vicarious Visions,Role-Playing | Action RPG | Action RPG,Gaming Age,100,Vicarious Visions have once again done an exceptional job in adapting a console game to a handheld system yet for the first time ever have made it virtually indistinguishable.
Brothers in Arms: Earned in Blood,PC,Oct-4-2005,Gearbox Software,Action | Shooter | Shooter | First-Person | Historic | Historic | Arcade,1UP,95,It's one of those sequels where all of the evolution takes place underneath the façade -- a game you've got to pick up and feel all the subtle differences. And of course if Blood is your first Brothers experience well it's hard to imagine going back to anything less authentic and strategic.
Lego Star Wars II: The Original Trilogy,GameCube,Sep-12-2006,Traveller's Tales,Action Adventure | Sci-Fi,Times Online,100,You could play straight through this game in a few hours or dally with it for days. Therein lies its brilliance.
Pokemon Ultra Moon,3DS,Nov-17-2017,Game Freak,Role-Playing | Trainer,Vooks,100,Pokémon Ultra Sun and Ultra Moon represent everything Game Freak has worked towards in its 20 years of growing the Pokémon franchise. It has its flaws as every game does but they don't detract from the lively world incredible writing and sheer fun that the game provides. Ultra Sun and Ultra Moon are likely the last big games to be released on the 3DS and Game Freak sees the console out with a game that will be remembered as a shining example of what the series can do when at its best.
Yooka-Laylee and the Impossible Lair,Xbox One,Oct-8-2019,Playtonic Games,Action | Platformer | 2D,ZTGD,100,I love this game. Playtonic definitely made something special here. It’s going to be hard to look at other platformers without wondering why they didn’t ape more of the concepts from The Impossible Lair. Not to mention the soundtrack by Grant Kirkhope and David Wise – which is probably one of my favorite soundtracks of the year. While I hope they give the 3D platformer another fair shake I will be more than happy if Playtonic does more sidescrolling platformers in the future because The Impossible Lair is impossibly good.
Moonlighter,Xbox One,May-29-2018,11 bit studios | Digital Sun,Role-Playing | Action RPG,XBLA Fans,100,This game is a beautiful experience from beginning to end and something that is not only unique but can be a fantastic introduction into the rogue-lite genre for those that have never ventured in or even those that felt the genre was maybe not for them.
Danmaku Unlimited 3,Switch,Mar-13-2018,Doragon Entertainment,Action | Shooter | Shoot-'Em-Up | Vertical,God is a Geek,95,Overall it looks and runs great. This is the definitive version for me and if you’ve ever wanted to feel like an arcade badass this is the game to get. As a shmup I’d say this is also a great entry point into the franchise and it is finally available on Switch after being announced a while ago.
Lara Croft and the Guardian of Light,PlayStation 3,Sep-28-2010,Crystal Dynamics | Nixxes Software,Action Adventure | Adventure | General | General,PSFocus,93,This PlayStation Network game is the comeback of Lara Croft. The gameplay is great the graphics are fantastic and the sound is pretty cool. You can play the whole game in co-op (offline) and in the future online. Must have!
Darksiders II,PlayStation 3,Aug-14-2012,Vigil Games,Action Adventure | Modern | Fantasy | Fantasy | Open-World,Digital Chumps,94,Another powerhouse from Vigil Games Darksiders II is a must have.
Borderlands,Xbox 360,Oct-20-2009,Gearbox Software,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,WonderwallWeb,95,Borderlands is a excellent title which is a must have for fans of both FPS and RPG games.
